laplacian_variance,noise_stddev,edge_density,high_low_freq_ratio,saturation_entropy,width,height,aspect_ratio,c2pa_has_manifest,c2pa_manifest_count,c2pa_claim_generator_is_ai,c2pa_error_flag,label
377.49497255093104,7.5804107086622095,0.044843037923177086,361.01687877385285,3.840799331665039,768.0,512.0,1.5,0.0,0.0,0.0,0.0,0.0
4194.322126577686,18.552637636287308,0.1739527384440104,143.27289676928726,3.8559751510620117,768.0,512.0,1.5,0.0,0.0,0.0,0.0,1.0
1533.8639169757307,9.470212784788753,0.177276611328125,165.7466093511046,3.934783935546875,768.0,512.0,1.5,0.0,0.0,0.0,0.0,0.0
3602.85847345737,18.85643674344983,0.15649922688802084,257.7584845059917,2.836421489715576,768.0,512.0,1.5,0.0,0.0,0.0,0.0,1.0
1563.4272941313423,10.670388380836057,0.15045674641927084,158.49627846869097,3.938467502593994,768.0,512.0,1.5,0.0,0.0,0.0,0.0,0.0
318.08676017216965,7.368312557977515,0.07181934643817205,402.0731977311862,2.6996238231658936,768.0,496.0,1.5483870967741935,0.0,0.0,0.0,0.0,1.0
85.5606438319922,3.3845003920607923,0.01727623067876344,294.91326688947606,1.859805703163147,768.0,496.0,1.5483870967741935,0.0,0.0,0.0,0.0,0.0
1598.6126626826137,14.587180765463371,0.07215627034505208,217.98313938940498,3.301408529281616,768.0,512.0,1.5,0.0,0.0,0.0,0.0,1.0
566.4718347290117,8.303669397137329,0.09025065104166667,313.4948010137651,3.1911492347717285,768.0,512.0,1.5,0.0,0.0,0.0,0.0,0.0
3441.047071553708,17.63892755283047,0.11509195963541667,143.3948074678732,4.008223533630371,512.0,768.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0
3106.576141760988,13.381698601545091,0.21679178873697916,128.73871358093643,3.5815987586975098,512.0,768.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
656.5779746278228,8.72374525692483,0.10043843587239583,201.7286065837828,3.8590734004974365,768.0,512.0,1.5,0.0,0.0,0.0,0.0,1.0
377.1980586175082,5.402063428647522,0.060496012369791664,165.35356836095735,3.6237311363220215,768.0,512.0,1.5,0.0,0.0,0.0,0.0,0.0
248.4536510171142,6.253882103625272,0.029716106376262628,379.4661761482367,2.9411447048187256,768.0,528.0,1.4545454545454546,0.0,0.0,0.0,0.0,1.0
334.52422741847613,5.823269429480841,0.02215021306818182,208.08815988059362,2.8021316528320312,768.0,528.0,1.4545454545454546,0.0,0.0,0.0,0.0,0.0
269.8881758633005,6.134394774678435,0.023152669270833332,238.26255894972255,3.416872024536133,768.0,512.0,1.5,0.0,0.0,0.0,0.0,1.0
206.91847846019985,5.259339112148755,0.025171915690104168,279.4296361757302,3.354092597961426,768.0,512.0,1.5,0.0,0.0,0.0,0.0,0.0
1630.8978308016021,13.673419295989635,0.22929890950520834,225.70758894643066,2.9737184047698975,768.0,512.0,1.5,0.0,0.0,0.0,0.0,1.0
9641.433820562845,20.781624344142642,0.46046193440755206,88.5227997504701,3.342437267303467,768.0,512.0,1.5,0.0,0.0,0.0,0.0,0.0
498.6858275508671,8.880647020780891,0.08714245211693548,434.92090872070696,4.024111747741699,496.0,768.0,0.6458333333333334,0.0,0.0,0.0,0.0,1.0
203.25737669209082,4.8453523565645416,0.04024645077284946,315.2815299358881,3.8576595783233643,496.0,768.0,0.6458333333333334,0.0,0.0,0.0,0.0,0.0
462.9887249236926,9.174736046069,0.04531046549479167,356.70125821047355,2.636561393737793,768.0,640.0,1.2,0.0,0.0,0.0,0.0,1.0
556.3375411210955,9.543942219209683,0.03469034830729167,227.74313337415794,3.6535844802856445,768.0,640.0,1.2,0.0,0.0,0.0,0.0,0.0
773.2706948456297,9.471362093901826,0.026675445864898988,162.4774193548387,1.7223074436187744,768.0,528.0,1.4545454545454546,0.0,0.0,0.0,0.0,1.0
239.87226266571972,5.867019673499696,0.024549696180555556,280.1763570525888,1.8852570056915283,768.0,528.0,1.4545454545454546,0.0,0.0,0.0,0.0,0.0
971.3891601048656,10.143003140391784,0.11692301432291667,283.2632299788989,3.8384180068969727,768.0,512.0,1.5,0.0,0.0,0.0,0.0,1.0
790.6984149354136,7.775400487846466,0.20294189453125,331.1311239860854,3.4730987548828125,768.0,512.0,1.5,0.0,0.0,0.0,0.0,0.0
5460.606735869946,22.471230853535705,0.13295200892857142,254.74411100231896,2.9551453590393066,768.0,336.0,2.2857142857142856,0.0,0.0,0.0,0.0,1.0
921.6772149071701,9.620632335807331,0.13096788194444445,471.2321958193232,-0.0,768.0,336.0,2.2857142857142856,0.0,0.0,0.0,0.0,0.0
1430.6050658922886,12.920398300659489,0.06488037109375,228.88294948613887,3.7674686908721924,768.0,512.0,1.5,0.0,0.0,0.0,0.0,1.0
580.7605125927884,9.059148059662473,0.049138387044270836,295.4459412744603,3.5365843772888184,768.0,512.0,1.5,0.0,0.0,0.0,0.0,0.0
2532.7738546057494,17.744337218261073,0.058064778645833336,198.53980926517852,0.5628213286399841,512.0,768.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0
710.2700164176251,8.995129776142583,0.09627532958984375,267.34793105488365,-0.0,512.0,768.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
1132.4645669952074,11.614380497781866,0.038792107694892476,205.64805025915518,1.4491989612579346,768.0,496.0,1.5483870967741935,0.0,0.0,0.0,0.0,1.0
367.4163778981855,5.69082224761456,0.03169890372983871,168.45756772480476,-0.0,768.0,496.0,1.5483870967741935,0.0,0.0,0.0,0.0,0.0
3079.128049004971,18.162804265611673,0.12182362874348958,216.8799585445729,3.843205451965332,768.0,512.0,1.5,0.0,0.0,0.0,0.0,1.0
896.1465571081627,10.071483545066016,0.08163706461588542,269.4041545945221,3.1816887855529785,768.0,512.0,1.5,0.0,0.0,0.0,0.0,0.0
378.7812468019283,8.068534224078478,0.047506767406798246,337.5678648087232,2.826859474182129,768.0,608.0,1.263157894736842,0.0,0.0,0.0,0.0,1.0
186.81364788925438,5.802612005106191,0.021049633360745616,302.1962633122869,1.9725217819213867,768.0,608.0,1.263157894736842,0.0,0.0,0.0,0.0,0.0
343.2263260136047,7.2002177103914144,0.057047526041666664,416.11039543793686,3.8094592094421387,768.0,512.0,1.5,0.0,0.0,0.0,0.0,1.0
544.4845499580973,7.326416704807742,0.1139068603515625,190.75201814681287,3.6571197509765625,768.0,512.0,1.5,0.0,0.0,0.0,0.0,0.0
6261.351004121101,20.387106498030498,0.2355219523111979,121.5364569886846,3.6851751804351807,768.0,512.0,1.5,0.0,0.0,0.0,0.0,1.0
1282.3845974007986,11.152910291822687,0.12833658854166666,224.63563947319855,3.27656888961792,768.0,512.0,1.5,0.0,0.0,0.0,0.0,0.0
3265.026185850198,16.819616440320114,0.12115224202473958,156.38626210484497,3.930730104446411,512.0,768.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0
2634.452958496882,15.36199684948818,0.13660176595052084,234.28209317269625,3.336740732192993,512.0,768.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
1681.2630769003124,12.1560340489846,0.10609353998655914,144.15984517269493,2.5071115493774414,768.0,496.0,1.5483870967741935,0.0,0.0,0.0,0.0,1.0
375.00036043637834,6.36153070992283,0.033649403561827954,244.44388881779332,2.059448003768921,768.0,496.0,1.5483870967741935,0.0,0.0,0.0,0.0,0.0
200.98921884005858,5.742650600567312,0.025970458984375,329.08528012668523,2.3007845878601074,768.0,512.0,1.5,0.0,0.0,0.0,0.0,1.0
181.20680232677194,4.679305765653977,0.014798482259114584,236.61702042750343,3.5461816787719727,768.0,512.0,1.5,0.0,0.0,0.0,0.0,0.0
4299.971398769335,19.921374283069582,0.08460235595703125,163.7889813663725,3.178769111633301,768.0,512.0,1.5,0.0,0.0,0.0,0.0,1.0
2370.8012033121386,13.679528427326778,0.10645039876302083,134.2061077513616,3.737246513366699,768.0,512.0,1.5,0.0,0.0,0.0,0.0,0.0
1321.4656299750006,13.551440048547724,0.09658559163411458,310.51806429963653,3.547088384628296,512.0,768.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0
572.3909415830794,8.114931745802023,0.06465403238932292,249.1350828552714,3.829984426498413,512.0,768.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
1591.2433835531313,13.306466912327357,0.08673604329427083,191.44539768565306,3.1966848373413086,768.0,512.0,1.5,0.0,0.0,0.0,0.0,1.0
1597.82990654144,11.572933329233264,0.13486735026041666,171.43723458540308,3.5825183391571045,768.0,512.0,1.5,0.0,0.0,0.0,0.0,0.0
3848.620533589015,18.47136735973228,0.11589184141995613,106.38189615508429,3.352658987045288,608.0,768.0,0.7916666666666666,0.0,0.0,0.0,0.0,1.0
3757.637466506279,12.391461307730507,0.2970720257675439,104.07030305430729,1.6489583253860474,608.0,768.0,0.7916666666666666,0.0,0.0,0.0,0.0,0.0
2045.3106532509746,12.50252596340659,0.22661590576171875,237.853906227411,3.8814592361450195,768.0,512.0,1.5,0.0,0.0,0.0,0.0,1.0
767.0996117023685,7.808224865821912,0.08464558919270833,151.4000655617279,2.2187376022338867,768.0,512.0,1.5,0.0,0.0,0.0,0.0,0.0
1053.7064430189912,11.752668278602995,0.05949571397569445,214.76219173925296,3.582899332046509,768.0,576.0,1.3333333333333333,0.0,0.0,0.0,0.0,1.0
201.6429084735438,5.090677785686512,0.031141493055555556,284.8021032167349,3.4822475910186768,768.0,576.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0
2859.9763973474746,17.030560522128788,0.1317596435546875,196.87759022283555,3.877884864807129,512.0,768.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0
3199.4999976825006,13.445066730720274,0.1866912841796875,109.37026201331005,3.451741933822632,512.0,768.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
34.41628675358758,2.899501985014321,0.00887298583984375,480.5020137564049,3.853253126144409,768.0,512.0,1.5,0.0,0.0,0.0,0.0,1.0
2.1013464387247542,0.41934815995126246,0.0,274.34688743949744,3.0113353729248047,768.0,512.0,1.5,0.0,0.0,0.0,0.0,0.0
2362.186564674063,16.08315918768306,0.10179431029040405,250.4332518626271,3.9632761478424072,528.0,768.0,0.6875,0.0,0.0,0.0,0.0,1.0
1042.4765858496955,9.84328660529537,0.08883512863005051,101.83627435902379,3.847567558288574,528.0,768.0,0.6875,0.0,0.0,0.0,0.0,0.0
405.27153263155685,7.656290565002656,0.031560262044270836,236.53634821504724,2.5119590759277344,512.0,768.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0
246.90746025078826,5.500716605599177,0.022776285807291668,218.3554510726358,3.6106913089752197,512.0,768.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
3918.089467042824,16.579900250991116,0.1528345743815104,112.11749492955026,4.036770343780518,768.0,512.0,1.5,0.0,0.0,0.0,0.0,1.0
6583.98799588872,16.054650632820127,0.30955251057942706,107.29602911491162,3.584811210632324,768.0,512.0,1.5,0.0,0.0,0.0,0.0,0.0
377.0458652667193,7.34909611528015,0.03111349126344086,297.590007631276,2.2664546966552734,768.0,496.0,1.5483870967741935,0.0,0.0,0.0,0.0,1.0
110.29583565156327,3.786122751847183,0.02483408938172043,406.099378689661,3.443329334259033,768.0,496.0,1.5483870967741935,0.0,0.0,0.0,0.0,0.0
6484.945313997413,25.517577076470598,0.17766849578373015,351.8361257590816,3.3826324939727783,768.0,336.0,2.2857142857142856,0.0,0.0,0.0,0.0,1.0
175.7683746213275,4.073599895513502,0.030223059275793652,380.1883677216501,3.864952564239502,768.0,336.0,2.2857142857142856,0.0,0.0,0.0,0.0,0.0
6648.599835708712,22.60020734705912,0.22303263346354166,217.47333099098455,3.496325731277466,768.0,512.0,1.5,0.0,0.0,0.0,0.0,1.0
12037.437889078106,24.850770967837622,0.3238576253255208,185.82932937086454,3.988771438598633,768.0,512.0,1.5,0.0,0.0,0.0,0.0,0.0
2253.6789775755333,15.488432231183316,0.09070743027553764,165.70404794943698,3.9760332107543945,768.0,496.0,1.5483870967741935,0.0,0.0,0.0,0.0,1.0
3958.372931790581,15.23340884140649,0.18973926831317203,122.21656532306488,3.908301591873169,768.0,496.0,1.5483870967741935,0.0,0.0,0.0,0.0,0.0
493.5023002185173,8.948244439174365,0.0424041748046875,288.16378447486505,3.6764445304870605,768.0,512.0,1.5,0.0,0.0,0.0,0.0,1.0
217.91332525198553,5.871445333800027,0.036916097005208336,421.50784565212837,3.5033717155456543,768.0,512.0,1.5,0.0,0.0,0.0,0.0,0.0
683.9485688378782,8.708486319356961,0.05358434606481482,166.6116406602919,3.914879322052002,768.0,576.0,1.3333333333333333,0.0,0.0,0.0,0.0,1.0
463.60458824958334,6.2267270793441405,0.05161087601273148,168.35526497112872,3.8134689331054688,768.0,576.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0
793.872212194469,9.583649914541489,0.0908966064453125,260.07896530464296,3.703068733215332,768.0,512.0,1.5,0.0,0.0,0.0,0.0,1.0
1007.5138444200986,8.58697419031474,0.08419036865234375,128.16387157116887,4.091426849365234,768.0,512.0,1.5,0.0,0.0,0.0,0.0,0.0
327.5178138301643,7.4516968885554045,0.0767059326171875,462.1969883640178,3.644862651824951,512.0,768.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0
581.8533155079866,7.4685720132817925,0.07573699951171875,263.3118130538324,3.3669497966766357,512.0,768.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
1228.0799332260503,13.353765141410676,0.038884480794270836,263.3245111121765,2.5197808742523193,512.0,768.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0
615.8171932931098,7.917316673228431,0.09128316243489583,277.52961936329785,3.8303580284118652,512.0,768.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
1627.2620039755063,15.13821432088483,0.061490376790364586,317.600805835831,2.0862038135528564,512.0,768.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0
1647.924707225207,14.883982145911958,0.1008453369140625,313.95564140757966,3.6424925327301025,512.0,768.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
886.4262463659397,11.310768736840044,0.048039754231770836,242.8543095530098,2.8420779705047607,768.0,512.0,1.5,0.0,0.0,0.0,0.0,1.0
324.03492194569355,6.21176027943228,0.031275431315104164,206.79817584544247,1.99249267578125,768.0,512.0,1.5,0.0,0.0,0.0,0.0,0.0
392.7889856036377,7.924540543261968,0.032213846842447914,271.8382693456691,2.9247074127197266,768.0,512.0,1.5,0.0,0.0,0.0,0.0,1.0
264.7513834635157,5.013525794872436,0.03387451171875,183.9854809692812,2.4115653038024902,768.0,512.0,1.5,0.0,0.0,0.0,0.0,0.0
381.55474752998174,8.18988396685428,0.044766990087365593,432.4446193363643,3.9200668334960938,768.0,496.0,1.5483870967741935,0.0,0.0,0.0,0.0,1.0
213.10617996543968,5.422837496325548,0.04694587953629032,408.4462418844979,3.4716241359710693,768.0,496.0,1.5483870967741935,0.0,0.0,0.0,0.0,0.0
942.887736763126,9.639842605941332,0.0846710205078125,201.57570544823218,3.750007152557373,768.0,512.0,1.5,0.0,0.0,0.0,0.0,1.0
1372.9744471495505,10.65493690410223,0.11663309733072917,208.202232619669,3.725109100341797,768.0,512.0,1.5,0.0,0.0,0.0,0.0,0.0
1156.4808945268067,12.516656702691993,0.06141040943287037,256.44200491116567,3.7054903507232666,768.0,576.0,1.3333333333333333,0.0,0.0,0.0,0.0,1.0
256.93472834370914,5.590278327995672,0.03325963903356482,183.75602644335189,3.780763864517212,768.0,576.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0
317.4156292798968,6.472382726047295,0.059534708658854164,294.3893345913361,3.8828377723693848,768.0,512.0,1.5,0.0,0.0,0.0,0.0,1.0
150.2176284386401,4.053059948067382,0.03066253662109375,319.3582482556076,3.867736577987671,768.0,512.0,1.5,0.0,0.0,0.0,0.0,0.0
1267.3122068986024,12.79120312688976,0.06361643473307292,224.3628412394031,3.2445249557495117,768.0,512.0,1.5,0.0,0.0,0.0,0.0,1.0
647.1248372270621,8.449516513463967,0.07368214925130208,279.42549840209637,3.212909698486328,768.0,512.0,1.5,0.0,0.0,0.0,0.0,0.0
684.1444724754675,10.17464044781226,0.0414581298828125,311.51739250322385,1.7557586431503296,768.0,512.0,1.5,0.0,0.0,0.0,0.0,1.0
219.19701851407035,5.558601249903418,0.029347737630208332,334.89317157848797,2.4615702629089355,768.0,512.0,1.5,0.0,0.0,0.0,0.0,0.0
1154.182503371008,12.406447152174373,0.07713793682795698,281.8573729701038,3.5527377128601074,496.0,768.0,0.6458333333333334,0.0,0.0,0.0,0.0,1.0
963.6013024713568,10.217436657201462,0.0873970934139785,280.07089821488,3.825791835784912,496.0,768.0,0.6458333333333334,0.0,0.0,0.0,0.0,0.0
27.12331905347348,2.9938347256684055,0.01585076444892473,823.4813543747401,3.3985960483551025,496.0,768.0,0.6458333333333334,0.0,0.0,0.0,0.0,1.0
855.8254243914606,9.597248623435815,0.053734564012096774,268.75193122872616,3.2280566692352295,496.0,768.0,0.6458333333333334,0.0,0.0,0.0,0.0,0.0
241.67892583831497,6.707988618035667,0.031865437825520836,467.1368431651737,3.295379638671875,768.0,512.0,1.5,0.0,0.0,0.0,0.0,1.0
334.06333279048295,7.015533595803026,0.037282307942708336,295.2909740208939,3.2124221324920654,768.0,512.0,1.5,0.0,0.0,0.0,0.0,0.0
937.2212128012302,11.10458513510208,0.07730594758064516,297.3241929126365,3.7433083057403564,768.0,496.0,1.5483870967741935,0.0,0.0,0.0,0.0,1.0
1047.3883473981407,11.483910205401937,0.06891066028225806,250.97812611383603,3.8890886306762695,768.0,496.0,1.5483870967741935,0.0,0.0,0.0,0.0,0.0
1856.7703671536574,14.663771848752267,0.12310861170977011,263.91409312756207,3.957186698913574,768.0,464.0,1.6551724137931034,0.0,0.0,0.0,0.0,1.0
1662.3658685773662,12.151348060131353,0.12163254310344827,217.85575318308082,3.460050344467163,768.0,464.0,1.6551724137931034,0.0,0.0,0.0,0.0,0.0
1310.2243093535656,14.836319739673092,0.0612640380859375,320.9862751211823,2.4639768600463867,768.0,512.0,1.5,0.0,0.0,0.0,0.0,1.0
850.6665026048237,9.009048432174696,0.07869720458984375,217.02150481664557,3.4705073833465576,768.0,512.0,1.5,0.0,0.0,0.0,0.0,0.0
1207.013296922352,11.810748721209444,0.05963897705078125,178.82965542481966,3.422121286392212,512.0,768.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0
306.3083076557506,6.515489810085662,0.031534830729166664,307.0473710810258,2.3671698570251465,512.0,768.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
1737.8639714562873,12.497396036826247,0.10964400679976852,146.55034356272597,3.46102237701416,768.0,576.0,1.3333333333333333,0.0,0.0,0.0,0.0,1.0
1264.1207998505345,8.981699203640012,0.1600002712673611,179.5964391202065,3.7326414585113525,768.0,576.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0
694.6742697896427,10.480180320305204,0.059299920194892476,377.35816853492685,3.261876106262207,768.0,496.0,1.5483870967741935,0.0,0.0,0.0,0.0,1.0
59.3773844036729,3.3567718137883418,0.013648248487903226,490.6877872532902,3.1762468814849854,768.0,496.0,1.5483870967741935,0.0,0.0,0.0,0.0,0.0
1965.4626960676667,15.32611366873422,0.11467658148871528,162.49910370524196,3.295076847076416,768.0,768.0,1.0,0.0,0.0,0.0,0.0,1.0
2107.0429327798124,10.757680940076595,0.14744059244791666,73.27418155699489,3.6948652267456055,768.0,768.0,1.0,0.0,0.0,0.0,0.0,0.0
625.2148456037393,10.584208295940327,0.056864420572916664,243.4532226203688,1.977652668952942,768.0,512.0,1.5,0.0,0.0,0.0,0.0,1.0
465.75486505153174,8.262135506348288,0.037701924641927086,267.51542761996046,1.6740915775299072,768.0,512.0,1.5,0.0,0.0,0.0,0.0,0.0
355.3246370576924,7.423764541507409,0.03620309540719697,176.10095663413784,3.341907501220703,768.0,704.0,1.0909090909090908,0.0,0.0,0.0,0.0,1.0
70.66513462991371,3.4816324671935845,0.010745886600378788,246.02675645672252,2.0101187229156494,768.0,704.0,1.0909090909090908,0.0,0.0,0.0,0.0,0.0
106.68560920755502,4.042167310674439,0.024077544341216218,277.6145758297158,1.7331395149230957,592.0,768.0,0.7708333333333334,0.0,0.0,0.0,0.0,1.0
47.382577156417796,2.753986798253959,0.009301537865990991,284.47256278899647,0.42587825655937195,592.0,768.0,0.7708333333333334,0.0,0.0,0.0,0.0,0.0
5538.235668855349,21.908874565079252,0.1155242919921875,115.51788472899197,3.2104885578155518,768.0,512.0,1.5,0.0,0.0,0.0,0.0,1.0
319.40110713951674,5.118079148382921,0.050048828125,238.6305348808006,2.828930616378784,768.0,512.0,1.5,0.0,0.0,0.0,0.0,0.0
188.87318361423806,5.945162790663079,0.041124979654947914,548.0133628491088,3.5333542823791504,768.0,512.0,1.5,0.0,0.0,0.0,0.0,1.0
52.32654239793516,2.9614567600312687,0.01428985595703125,390.498575005682,2.7479772567749023,768.0,512.0,1.5,0.0,0.0,0.0,0.0,0.0
712.0030757957073,10.086483313567989,0.04857635498046875,230.48519807408113,3.551725387573242,512.0,768.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0
597.7306508313243,7.810018714618917,0.04033660888671875,175.9917349148075,3.457292079925537,512.0,768.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
1458.9534745781116,12.840859258521087,0.1317774454752604,233.6335847003032,3.511056900024414,512.0,768.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0
97.65859154360886,3.894031641134656,0.027666727701822918,486.1504470194128,3.6586520671844482,512.0,768.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
1445.032228084074,12.899985082228195,0.11269124348958333,138.2417630570649,3.0525660514831543,768.0,768.0,1.0,0.0,0.0,0.0,0.0,1.0
1510.3940400283889,10.140994737932852,0.1394500732421875,92.46898360073399,3.577010154724121,768.0,768.0,1.0,0.0,0.0,0.0,0.0,0.0
